112,일빵빵 스토리가 있는 영어회화 1,토마토출판사,"100만 팟캐스트 청취자가 검증한 명강의! '일빵빵'이 『일빵빵의 스토리가 있는 영어회화』로 독자들을 찾아간다. 수천 가지 회화 표현을 결코 어렵지 않게, 학습하기 쉽게 정리해 놓은 『일빵빵의 스토리가 있는 영어회화』로 영어 회화 공부의 끝을 보자! ‘일빵빵 스토리가 있는 영어회화‘ 는 총 4개의 section으로 나누어져 있다. 단순히 앵무새처럼 반복을 강鄂求, 지루한 회화공부가 아닌, 스토리에 맞게 이야기가 짜여져 있고 재미가 있고 진도가 있다."
113,2017 선재국어 서울시 SOS 현대 문학사 핵심 정리,에스티유니타스,"이 책은 짧은 시간 안에 현대 문학사와 주요 문학 작품들을 총정리할 수 있도록 특별히 구성하였다. 먼저 각 시대별 현대 문학사의 주요 내용을 서술한 뒤 장르별 주요 작품들을 수록하여, 문학사의 흐름과 이에 연관되어 있는 작품이 보다 쉽게 파악될 수 있도록 하였다. 책의 내용도 흐름을 파악하기 쉽게 구성하였지만, 강의 역시 문학사의 특성을 고려하여 이야기식으로 진행된다. 따라서 이 책을 가장 효율적으로 활용하는 방법은 바로 강의와 함께 학습하는 것이다. 다양한 작가들과 작품들을 근현대사라는 거대한 흐름 속에 배치하여 진행되는 수업과 이를 뒷받침하는 이 책은, 현대 문학사를 낯설어하는 많은 학생들에게 큰 도움을 줄 것이다."
114,"2017 에듀윌 한국사능력검정시험 2주끝장 고급 1,2급 개정판 v2.0",에듀윌,"한능검 판매 1위 에듀윌이 만든 초단기 전략 교재 “기출로 핵심노트를 만들다” 최신 3개년 전 문항 기출자료선택지 분석 정리 대다수의 수험생들이 한국사능력검정시험을 준비하는 기간은 2주! 한국사능력검정시험 준비 기간이 길면 누구나 합격하겠지만 대다수의 수험생들은 시간이 부족합니다. 2주 만에 한능검 고급에 합격하기 위해서는 전략이 필요합니다. 이를 위해서 최근 3년간 출제된 600문항의 기출문제의 모든 것을 분석하고 정리하였습니다. 600개의 출제주제, 600개의 자료, 600개의 정답 선택지와 2400개의 오답 선택지를 모조리 분석하였고, 이 모든 요소를 모아 같은 주제별로 재배열하여 ‘기출Report’에 담았습니다. ‘기출Report’를 바탕으로 불필요하고 지엽적인 내용을 제외하고 핵심이론을 72주제로 정리하였습니다. 이러한 요소를 바탕으로 정말 2주 만에 끝낼 수 있는 2주플랜을 제공하였습니다."
115,ETS 신 토익 공식실전서 RC 리딩 출제기관 독점 공개,YBM(와이비엠),토익 실전 베스트셀러 ‘ETS TOEIC Test공식실전서 시리즈’의 신토익 Edition. 출제기관 공식실전서는 신토익의 유형을 반영한 최신 문제 5회분(500문항)을 제공한다. 이 책의 모든 문항은 토익 출제기관인 ETS가 정기시험과 동일한 유형 및 난이도로 개발하여 정기시험과 100% 동일한 문제 퀄리티와 난이도를 자랑한다. 또한 ETS에서 검수한 해설로 문제의 핵심을 정확하게 파악할 수 있다.
116,매일 10분 기초 영문법의 기적,키출판사,"이 책을 보는 순간, 그동안 손 놓고 있던 영어가 다시 공부하고 싶어진다. 작심삼일 영어 공부, 이제 정말 중도 포기하지 않고 끝까지 해낼 것만 같은 책이다. 매일 10분씩 반복해서 낭독하다 보면 정말로 말문이 열리고 기적같이 영어회화가 되는 책. 이 책은 매일 2페이지씩, 그것도 학습 내용을 아주 심플하게 제시하고 있지만 그 효과는 실로 놀라운 책이다. 중요한 건 학창시절 이후 영어를 손 놓고 있던 사람들도 쉽게 들이댈 수 있게 해준다는 거다. 보고 질리는 영어 책이 아니라, ‘한번 해볼 만 하겠는데’, ‘이 책으로 공부하면 될 것 같은데’ 이런 느낌의 책이고 실제로도 그렇다. 말하는 데 필요한 기초 필수 영문법 ‘55가지’를 중심으로 원어민이 실제로 쓰는 문형만을 사용해 영어패턴이 보이고, 영어회화까지 저절로 되게 구성했다. 쓸데없는 문장은 단 한 문장도 없다. 문법적으로는 맞아도 원어민이라면 절대 그렇게 말하지 않는 문장들, 눈을 씻고 봐도 없다."
117,임신 출산 육아 대백과,삼성출판사,"이렇게 달라졌어요! 1. 달라진 임신, 출산, 육아 흐름을 반영했습니다 최근 증가 추세인 고령?쌍둥이 임신을 자세히 소개하고 가족분만, 가정분만 등 최신 분만법을 상세히 담았다. 모든 엄마가 알아야 할 아이의 대근육?소근육 발달을 자세히 소개하는 것은 물론 요즘 엄마들이 가장 신경 쓰는 애착 형성, 인성발달 관련 내용을 영유아 두뇌 발달 권위자와 함께 썼다. 2. 최신 사진과 정보로 업데이트했습니다 놓치기 쉬운 예방 접종 스케줄, 생후 36개월까지의 신체 성장 표준치 등 필수 육아 정보 리스트를 2016년 6월 기준으로 모두 업데이트했다. 필수 육아용품, 임신부 편의용품도 실제로 사용해본 엄마들과 전문가에게 지지받는 제품으로만 골라 소개한다. 3. 더욱 풍부해진 내용을 담았습니다 임신 중 이상 증세, 신생아 트러블, 0~3세 단골 아기 병 등 의학 정보는 다시 검증했고, 그에 따른 생활 수칙과 원칙, 육아 상식을 추가했다."
118,해커스 신 토익 스타트 Listening,해커스어학연구소,"신(新)토익 완벽 반영! 해커스 토익 스타트 Listening만의 특장점! 1. 신(新)토익 대비 신유형 완벽 분석 및 반영 1) 신(新)토익에 추가된 신유형 및 출제 의도를 철저하게 분석 및 반영 2) Part 1, 2: 초보 학습자가 혼동하기 쉬운 빈출 오답 패턴 학습과 오답의 이유까지 알려주는 상세한 해설 제공 3) Part 3, 4: 신유형(3인 대화 지문, 시각 정보 문제 등) 반영 및 지문 구조를 쉽게 이해할 수 있는 삽화 제시 2. “신(新)토익 LISTENING 핵심 대비 전략” 제공 신(新)토익 Listening의 주요 변경 사항과 대비 방법을 정리한 “신(新)토익 LISTENING 핵심 대비 전략”을 수록하여 초보 학습자도 신토익 대비 방법을 빠르게 파악하고 학습 가능 3."
119,시원찮은 그녀를 위한 육성방법 11,디앤씨미디어(D&C미디어),"에리리, 우타하 선배를 모델로 한 캐릭터의 시나리오를 집필해서 그녀들의 문제를 해결한 나─ 아키 토모야. 이오리한테서 「최고의 시나리오를 써」라는 부추김을 들으며 나는 드디어 메인 히로인 시나리오 『카노 메구리 루트』 집필을 시작하지만 어떤 이벤트에서 완전히 막혀버리고 말았다. 이벤트 번호 : 메구리 15 조건 : 최종 히로인 선택지에서 메구리를 골랐을 때 발생. 개요 : 메구리, 주인공을 의식하게 된다. 그 내용에 만족도, 납득도 하지 못한 나는 썼다가 지우고, 또 다시 쓰는 것을 몇 번이나 반복했다."
120,78층 나무 집,시공주니어,"‘나무 집’ 영화가 개봉한다고? ‘78층 나무 집’에는 뭐든지 합성해 주는 기계, 접시 78개를 돌리는 방, 아직 부화하지 않은 커다란 알, 보안이 철저한 감자칩 금고, ‘에드워드 뿅망치’ 로봇이 판사로 있는 법정, 마음껏 낙서할 수 있는 낙서 방, 어마어마하게 큰 스크린이 있는 야외 영화관 등이 새로 생긴다. 그리고 할리우드에서 유명한 왕대박 감독이 나무 집을 영화로 만들기 위해 78층 나무 집에 와 있다. 기대하시라! 개봉 박두! 앤디와 테리는 ‘65층 나무 집’을 13층 더 올려 짓는다. 78층 나무 집에는 뭐든지 합성해 주는 기계, 접시 78개를 돌리는 방, 아직 부화하지 않은 커다란 알, 보안이 철저한 감자칩 금고, ‘에드워드 뿅망치’ 로봇이 판사로 있는 법정, 낙서 방, 어마어마하게 큰 스크린이 있는 야외 영화관 들이 새로 생긴다. 78층 나무 집에는 나무 집을 영화로 만들기 위해 할리우드에서 유명한 왕대박 감독도 와 있다."
121,ETS 신 토익 공식실전서 LC 리스닝 출제기관 독점 공개,YBM(와이비엠),토익 실전 베스트셀러 ‘ETS TOEIC Test 공식실전서 시리즈’의 신토익 Edition. 출제기관 공식실전서는 신토익 유형을 반영한 최신 문제 5회분(500문항)을 제공한다. 이 책의 모든 문항은 토익 출제기관인 ETS가 정기시험과 동일한 유형 및 난이도로 개발하여 정기시험과 100% 동일한 문제 퀄리티와 난이도를 자랑한다. 또한 토익 정기시험 성우가 실제 시험과 동일한 속도와 발음으로 직접 녹음하여 실전에 완벽하게 대비할 수 있다.
122,안읽어 씨 가족과 책 요리점,문학동네,"책에도 맛이 있다는 것 아시나요? ‘깜빡 속을 맛’의 책은 무슨 맛일까요? ‘머리가 띵해지는 맛’ ‘꿈꾸는 맛’은요? 말도 안 되는 얘기라고요? 책 요리점에 오신 걸 환영합니다. 메뉴를 보고 주문해 주세요. 무조건 두껍고 어려워서 손에 들고 있으면 폼이 나는 책, 나 빼고 남들은 다 가지고 있는 책, 영어는 모르지만 영어로 된 책, 글자를 모르면 절대 읽을 수 없는 책. 먹고 싶은 책이 없다고요? ‘맛있는 책 요리점’에서는 책 요리사들이 오늘도 입맛 당기는 책 요리를 연구하고 있습니다. 취향대로 주문해 주세요. 마침 안읽어 씨 가족이 그곳으로 가기 위해 길을 나섰네요. 엉뚱한 길로 들어서고 간판을 잘못 보고 괴팍한 요리점 주인에게 내쫓기기도 하지만 마침내 ‘맛있는 책 요리점’에 도착, 눈이 땡글 떠지는 요리의 신세계를 맛보게 됩니다."
123,미움받을 용기 2,인플루엔셜,"· 왜 당신은 사랑하는 것을 겁내는가? · 왜 당신은 자유로운 것을 두려워하는가? · 왜 당신은 스스로 책임질 용기를 내지 못하는가? · 왜 당신은 인생 최대의 선택을 하지 않는가? 역대 최장기간 베스트셀러, 100만 독자가 선택한 『미움받을 용기』 더 구체적이고 현실적인 대답이 온다! “전편이 지도였다면 『미움받을 용기 2』는 나침반이다.” “그로부터 3년 후, 청년이 다시 돌아왔다!” 역대 최장기간 베스트셀러 1위, 문화계 파워 100인이 선정한 2015년 올해의 책, 네이버 2015년 검색어 책 분야 1위 등 2015년을 ‘아들러’와 ‘용기’ 열풍으로 물들인 『미움받을 용기』가 더 새롭고, 더 강렬하게 돌아왔다.『미움받을 용기 2』는 ‘용기 2부작’의 완성편으로 ‘행복으로 가는 길’을 제시했던 전작에 이어 ‘행복으로 가는 구체적인 방법’에 대해서 다룬다. 3년 전 홀가분하고 희망 찬 마음으로 철학자의 서재를 떠났던 청년."
124,달콤한 남자 3,학산문화사,"위험천만 뱀파이어와 그의 달콤한 식량이 된 소꿉친구?! 민훈은 형우가 술에 취했다는 이야기를 듣고 한달음에 달려가고, 형우는 자신을 걱정하는 민훈에게 감춰야만 했던 자신의 가문과 숨겨진 권속들의 비극적인 이야기를 들려준다."
125,수인 1,문학동네,"만주 장춘 출생, 평양에서의 유년 시절, 월남과 방북, 망명과 투옥, 온몸으로 금기를 깨뜨린 단독군장의 행로, 한국전쟁과 베트남전쟁을 겪고, 광주항쟁과 6월항쟁의 최전선에 선 파르티잔의 삶 파란만장 황석영, 당대의 수인이 마침내 출간하다 우리 시대의 거장 황석영이 몸으로 써내려간 자전(自傳). 현대사의 굴곡과 파란을 고스란히 겪어온 그가 자신이 지나온 삶을 생생한 필치로 증언한다. 숨가쁘게 흘러온 작가 황석영의 생애가 이 책에 고스란히 담겼다. 『수인』은 한 작가의 자전적 기록인 동시에 개인의 역사를 뛰어넘는다. 이 안에서 우리는 한반도를 둘러싼 현대사의 도도한 물결과, 그 속에서 일어서고 또 스러져간 숱한 인간 군상, 그리고 그 모두와 함께하고자 했던 한 작가의 치열한 고민과 결단을 만날 수 있다."
126,스티커 아트북 - 명화,싸이프레스,"컬러링북을 사랑하는 사람들을 위한 새로운 취미! 번호에 맞추어 스티커를 붙이는 ‘스티커 아트북’ 10가지 불멸의 명화를 2,600여 개의 스티커로 만나다 스티커를 붙여 나만의 작품을 완성하는 스티커 액티비티 도서 『스티커 아트북』이 새로운 테마로 돌아왔다. 국내 최초 스티커 아트북 『스티커 아트북 - 네이처』가 10가지 동식물을 표현했다면, 이번 스티커 아트북은 ‘명화’를 테마로 예술 작품을 재치 있게 재해석했다. 스티커 아트북의 가장 큰 장점은 별도의 도구가 필요하지 않다는 것이다. 손으로 스티커를 떼어내 붙이기만 하면 되므로 책을 펼칠 공간만 있다면 언제 어디서든 할 수 있다. 예술 감각이 없다고 고민할 필요도 없다. 지정된 번호에 맞추어 스티커를 붙이기만 하면 색색의 면들이 마치 모자이크처럼 맞춰지며 아름다운 작품이 완성되는 기쁨을 맛볼 수 있다. 누구나 쉽게 도전할 수 있다는 점도 큰 매력이다. 그렇다고 스티커 아트가 단순할 것이라 오해해서는 안 된다."
127,트집 잡을 수 없는 러브 코미디 2,대원씨아이(단행)(대원키즈),"돌고 돌고 도는 윤회. 카나루자와 세카이는 죽고, 세계는 재구축되고, 키리시마 유우키가 다니는 고등학교에 세카이가 전학을 오면서 이야기는 다시 시작된다. 재구축 전의 기억이 없는 두 사람은 아무 일도 없었던 것처럼 또다시 만나고, 유우키는 몸이 약한 세카이가 고등학교에 다닐 수 있도록 그녀를 돕게 된다. 어느 날은 등교 도중에, 어느 날은 수업 도중에. 몸이 안 좋아져서 몇 번이나 조퇴를 되풀이하면서도 세카이는 착실하게 ‘평범한 고교생’을 향해 나아간다. 그러던 어느 날, 누군가가 그녀의 실내화를 숨기는 소동이 일어난다. 그 음습한 행위에 유우키는 크게 분노하지만 정작 세카이는 생각지도 못한 반응을 보이는데—."
128,운명이다,돌베개,"노무현 전 대통령의 서거 1주기를 맞이해 고인이 남긴 저서와 미발표 원고 등 각종 인터뷰와 구술 기록을 토대로, 출생부터 서거에 이르기까지 인생역정 전체를 정리한 '정본' 자서전이다. 기록을 일관된 문체로 정리하는 작업은 유시민 전 장관이 맡았다."
129,나한테 왜 그래요?,유노북스,"부장님은 왜 나한테만 귀찮은 일을 시킬까? 엄마는 왜 자꾸 나한테 잔소리만 늘어놓을까? 사랑한다면서 어떻게 내 생일을 잊어버릴까? “도대체… 나한테 왜 그래요?” 꽉 막힌 인간관계를 시원하게 풀어 주는 심리 기술! 『평생 돈에 구애받지 않는 법』, 『약해지지 않는 마음』, 『내가 제일 예뻤을 때』… 누계 300만 부 베스트셀러 심리상담사 고코로야 진노스케가 들려주는 관계의 심리학! 사람이 살아가면서 부닥치는 모든 문제는 인간관계와 관련되어 있다. 관계가 좋으면, 일이 잘 풀리고 사랑이 넘치고 인생이 행복해진다. 관계가 좋지 않으면, 일도 안 되고 사랑하면서도 싸우고 인생이 불행해진다. 그래서 상담실을 찾는 사람 중에 인간관계의 고민을 하소연하는 사람이 압도적으로 많고, 인간관계 해법을 알려 준다는 책이 차고 넘친다."
130,베리 심플,더퀘스트(길벗),"고민하지 않아도 될 일, 싸우지 않아도 될 일로 자신을 더는 소모하지 말자. 불필요한 업무, 비효율적 조직에도 더는 휘둘리지 말자. 미니멀 사고를 통해 우선 당신 자신의 마음과 몸을 지키길 바란다. 우주에서 가장 가치 있는 것은 사회보다, 고객보다, 성과보다, 평판보다 ‘당신의 존재’이기 때문이다. - 저자의 말 중에서(본문 179-180p) ‘정리의 힘’과 ‘단순한 삶’은 모두 미니멀 사고에서 시작한다! 집안을 정리하고 인생을 심플하게 살아가자는 미니멀리즘이 열풍이다."
131,ETS 토익 공식문제집 RC 리딩,YBM(와이비엠),"더 이상의 최신 경향은 없다: 출제기관 ETS가 개발한 최신 토익 실전문제로만 구성 쉽고 상세한 해설: 오답 보기까지 분석하여 시험 완벽 대비 ETS가 최신 신유형 경향을 반영한 실전문제 5세트를 개발, 독점 제공했다. 모든 문제에 대해 답이 되는 이유뿐만 아니라 오답 보기까지 분석한 해설을 덧붙이고, ETS의 엄격한 검수 시스템을 통과했다. 교재에 나온 어휘 중 ETS 빈출어휘 데이터만 별도로 모아 홈페이지에 업로딩했다."
132,1시간에 1권 퀀텀 독서법,청림출판,"방대한 분량의 문서를 단숨에 읽어낼 수 있다면? 최소한의 시간으로 전체적 맥락을 파악할 수 있다면? 다양한 분야의 책을 깊고 폭넓게 독파할 수 있다면? 지금 당신의 독서 수준이 어떻든 3주 뒤엔 변할 수 있다면?! 읽고 싶은 책을 다 읽기엔 시간이 너무 부족하다. 그러나 너무 빠른 속독은 무조건 활자만 취하는 빈약한 독서 혹은 남는 게 없는 피상적인 독서가 될 수 있다. 그렇다고 느리게 읽는 법이 깊이 느끼는 풍요로운 독서라고 말할 수 없다. 이 책에서 제시하는 지금보다 좀 더 다양하고 폭넓은 독서의 기술과 방법을 익힌다면, 훨씬 유익한 많은 책을 더욱 효과적으로, 덜 고생하면서 읽어 내 것으로 만들 수 있다! 책은 눈이 아니라 뇌로 읽는 것이다 우리 눈은 입체적인 풍경을 보는 것에 최적화되어 있다. 그러나 책은 2차원 평면 위에 색깔만 다른 수많은 글자가 끝없이 일렬로 늘어서 있는 구조다."
133,7년의 밤,은행나무,"세계문학상 수상 작가 정유정의 신작 장편. 7년의 밤 동안 아버지와 아들에게 일어난 슬프고 신비로우며 통렬한 이야기. 제1회 세계청소년문학상 수상작 『내 인생의 스프링 캠프』, 제5회 세계문학상 수상작 『내 심장을 쏴라』의 작가 정유정의 신작 장편소설."
134,일빵빵 입에 달고 사는 기초영어,토마토출판사,"아무리 영어 공부를 해도 어떤 동사를 써야 할지, 어떤 조동사가 옳은지 여전히 헤매고 있는가? 영어회화는 순발력이다. 길에서 만난 외국인은 내가 복잡한 문법과 그 많은 단어를 조합하는 동안 참고 기다려 줄 만큼 인내심이 많지 않다. 그래서 실제 대화를 할 때는 얼마나 빠른 시간 안에 말을 알아듣고 내 대답을 던져서, 상대방을 오래 붙들고 있는가 하는 것이 중요하다. ‘일빵빵 입에 달고 사는 기초영어 - 동사 / 조동사 편’에서는 몇 개 안되는 동사, 조동사만 가지고도 쉽고 정확하게 외국인과 소통할 수 있는 방법을 제시한다. 회화 영어는 시험에 나오는 영어와는 다르다. 회화에서 흔히 사용되는 문장의 틀 속에, 상황에 맞는 동사나 조동사 단어들만 넣어 주면 쉽고 간단하게 필요한 문장이 완성될 것이다."
135,한 권으로 끝내는 해커스 신토익 700+ (LC+RC),해커스어학연구소,"토익 기초부터 실전까지 한 권으로 끝낼 수 있는 교재로 확실한 목표점수 달성을 위한 ‘기초다지기 & 영역별 기출 핵심 포인트’ 수록하였다. 최신 신토익 유형을 완벽 반영한 풍부하고, 다양한 문제 수록하고 맞춤형 학습플랜으로 2주, 4주 만에 빠르게 목표점수 달성 가능하도록 하였다. 독학도 가능한 상세한 강의식 해설 제공한다."
136,2017 단기 합격 해커스 NCS 직업기초능력평가 + 직무수행능력평가,챔프스터디,"2017 최신판! NCS 최신 출제경향 완벽 반영 및 한 권으로 NCS의 모든 것을 대비할 수 있는 통합 기본서, 자기소개서 작성부터 면접, 인성검사까지 NCS 채용 합격 전략을 모두 담은 교재로 NCS 단기 합격을 위한 다양한 추가 학습자료 제공을 한다."
137,은행이 멈추는 날,더난출판사,"뉴욕타임스 베스트셀러『화폐의 몰락』저자, 세계적 경제예측가 제임스 리카즈가 전하는 자산 동결과 유동성 위기로부터 내 재산을 지키는 비법 “최악의 경제 빙하기에 어떻게 생존할 것인가?” 2008년 금융위기 이후 세계경제는 놀라운 회생을 이룬 듯 보인다. 하지만 지난 몇 년간의 경기 회복세는 허울에 불과하다. 각국 중앙은행이 저금리 기조와 유동성 공급으로 시장을 인위적으로 부양하고 있을 뿐이다. 이미 세계 곳곳에서 나타나고 있는 위기의 징후는 이전의 위기와 비교할 수 없을 만큼 커다란 재앙을 예고한다. 우리가 일찍이 겪어보지 못한 파괴적인 금융위기에는 어떤 일이 벌어질 것이며, 이에 대비하려면 무엇을 어떻게 준비해야 할까? 신간 『은행이 멈추는 날(The Road to Ruin)』은 통화 분석과 경제 전망 분야의 최고 권위자인 제임스 리카즈가 다음 위기에 대비해 세계 금융 권력이 어떤 준비를 하고 있는지 상세히 소개한 책이다."
138,영어 그림책의 기적,북하우스,"“그림책은 최고의 영어 교재다!” 3,500권의 영어 그림책을 읽은 꽃님이네 영어 독서 핵심 노하우! 대한민국 부모에게 영어 교육 문제는 가장 큰 숙제 중 하나다. 영어 유치원에 보내거나 엄마가 영어로 말걸기를 실천하는 등 영유아기부터 적극적으로 영어를 가르치는 부모들도 있지만, 한편에는 이런저런 고민을 하느라 시간을 흘려보내고 초등 저학년이 되어서야 부랴부랴 준비하는 부모들도 적지 않다. 그러나 어느 쪽이든 아이가 영어를 지겨운 공부 과목으로 생각하지 않고, 보다 즐겁게, 보다 살아 있는 언어로 익히게 되길 바라는 마음일 것이다. 신간 『영어 그림책의 기적』에서 저자 전은주는 그 해답을 영어 그림책 읽기에서 찾았다. 영어 그림책이야말로 엄마가 영어를 못해도, 영유아기 영어 교육을 놓쳤어도, 누구나 쉽고 재미있게 할 수 있는 영어 교육법이라는 것이다."
139,인생의 재발견,스몰빅인사이트,"월스트리트저널 2016년 올해의 책! 뉴욕타임스 베스트셀러! 아마존 중년 분야 1위! 삶의 가치를 되찾기 위한 감동적인 탐색의 기록 마흔은 인생의 본질에 다가가는 소중한 시간이다! 2012년 9월, 53세의 미국공영라디오방송국 기자 해거티는 청취자의 항의 이메일에 답장을 쓰던 중 가슴이 갑갑해지는 증상을 겪다가 갑작스럽게 졸도한다. 그리고 응급실에 실려 간 그 날 새벽, 91세 아버지의 부음이 전해진다. 이미 한 해 전 어머니의 뇌졸중을 겪었고 만성 성대 통증으로 고생하는 데다가 부친마저 떠나보낸 그녀는, 이제 다음은 자신 차례임을 깨닫는다. 몸도 마음도 약해지고 온갖 역경과 고난이 찾아오는 시기, 그녀에게 정말 ‘중년의 위기’가 찾아온 것인가? 탐사전문기자로 30년간 활약해 온 해거티는, 특유의 모험심을 살려 중년을 둘러싼 질문들에 대한 답을 직접 찾아 나선다."
140,브리첼의 스위트 홈베이킹,라이스트리,"“레시피대로 했는데 어째서 실패한 걸까?” “왜 이런 부분은 책에서 알려주지 않는 거지?” 사소한 궁금증까지 풀어주는 브리첼의 친절한 베이킹북 주저앉은 케이크, 돌처럼 딱딱한 쿠키, 떡처럼 되어버린 파운드……. 체계적으로 배워서 하는 것이 아닌 만큼, 홈베이킹을 하다보면 누구나 실패를 겪게 된다. 분명 책에 나온 과정대로 했는데 어느 부분에서 잘못됐는지 도저히 알 수 없을 때, 어디에 물어봐야 할지 모르는 사소한 궁금증이 생길 때 홈베이커들은 막막해진다. 그런 이들이 자주 찾는 곳이 있으니, 바로 홈베이킹을 좋아하는 사람이라면 누구나 한 번쯤은 들러봤을 블로그 ‘브리첼의 스윗 홈 베이킹’이다. 운영자 브리첼은 베이킹 관련 지식이 전무한 채 오븐팬 하나 없는 집에서 과자를 굽기 시작했기에 베이킹 초보들의 고충을 누구보다 잘 이해하고 있다. 때문에 친절한 설명과 함께 방문자들의 질문에도 열심히 답을 해주며 ‘제과계의 집밥 백선생’으로 불리울 정도."
141,너의 안부를 묻는 밤 (민트 스페셜 에디션),시드앤피드,"50만 SNS 독자들이 선택한 2017년 최고의 감성에세이 『너의 안부를 묻는 밤』민트 스페셜 에디션 출간 핑크 에디션에서는 만나볼 수 없었던 새로운 글과 일러스트 추가 2017년 1월 출간 즉시 교보 실시간 베스트 순위 1위에 오르며 베스트셀러 종합 순위와 에세이 분야에서 현재까지도 흔들림 없는 위치를 차지하고 있는 『너의 안부를 묻는 밤』이 스페셜 에디션으로 새롭게 출간되었다. 기존 버전의 따스하고 사랑스러운 감성을 ‘핑크 에디션’이라 부른다면, 이번 버전은 표지는 물론 본문 디자인과 일러스트까지 청량한 민트 빛깔로 완전히 바꾸면서 ‘민트 스페셜 에디션’이라 명명하였다. 이번 민트 스페셜 에디션에는 디자인의 변화뿐만 아니라 핑크 에디션 출간 이후 지민석·유귀선 작가의 SNS상에서 독자들에게 가장 사랑받은 글 10편을 추가로 수록하였고, 그 감성에 걸맞은 혜란 작가의 일러스트 또한 새롭게 들어갔다."
142,손글씨 교정 노트 바르다 : 핸디 스프링북,42미디어콘텐츠,"가방 안에 쏙~ 주머니 속에 쏙~ 언제 어디서나 간편하게 연습할 수 있는 ‘악필 교정 노트’ 도무지 고쳐지지 않고, 좀처럼 나아지지도 않는 오래된 나의 악필……. 바쁜 일상을 살아내느라 따로 글씨 교정할 시간을 내기가 힘든가? 책상에 자리 잡고 앉아 손글씨 교정책을 펼쳐 놓고 연습할 상황이 되지 않아서 그냥 포기해 버렸나? 이제는 따로 시간을 내거나 일부러 자리를 만들지 않아도 언제 어디서나 편리하게 악필 교정을 할 수 있다. 베스트셀러 『바르다 손글씨 교정 노트』를 실용적인 포켓용 스프링북으로 리뉴얼한 『손글씨 교정 노트 바르다 : 핸디 스프링북』은 가방 안에 쏙 들어가는 앙증맞은 사이즈로 원하는 장소와 시간에 언제 어디서나 손쉽게 꺼내 자유롭게 악필 교정을 할 수 있다."
143,ETS 토익 공식문제집 LC 리스닝,YBM(와이비엠),"ETS가 최신 신유형 경향을 반영한 실전문제 5세트를 개발, 독점 제공했다. 모든 문제에 대해 답이 되는 이유뿐만 아니라 오답 보기까지 분석한 해설을 덧붙이고, ETS의 엄격한 검수 시스템을 통과했다. 정기시험 ETS 성우의 발음과 억양으로 시험에 완벽하게 대비할 수 있도록 했고, 실제 시험에 강해지는 고속 및 소음 대비용 MP3도 추가 제공했다. (홈페이지 무료 다운로드) 교재에 나온 어휘 중 ETS 빈출어휘 데이터만 별도로 모아 홈페이지에 업로딩했다."
144,숨결이 바람 될 때,흐름출판,"[뉴욕타임스] 12주 연속 1위, 아마존 종합 1위 전 세계 38개국 판권 수출, 2016년 상반기 최고의 화제작 신경외과 의사로서 치명적인 뇌 손상 환자들을 치료하며 죽음과 싸우다가 자신도 폐암 말기 판정을 받고 죽음을 마주하게 된 서른여섯 젊은 의사 폴 칼라니티의 마지막 2년의 기록. 출간 즉시 아마존과 [뉴욕타임스] 베스트셀러 1위에 올랐으며 12주 연속으로 뉴욕타임스 베스트셀러 1위 자리를 지켰다. [어떻게 죽을 것인가] 저자 아툴 가완디는 “삶에 대해 많은 것을 가르쳐주는, 감동적이고 슬프고 너무 아름다운 책”이라고 평하며 그의 죽음을 안타까워했다. 죽어가는 대신 살아가는 것을 선택한 고뇌와 결단, 삶과 죽음, 의미에 대한 성찰, 숨이 다한 후에도 지속되는 사랑과 가치에 대한 감동적인 실화."
145,유아 식판식,지식너머,"15~60개월 유아에게 꼭 필요한 영양을 골고루! 초보엄마도 쉽고 간단하게 만드는 63가지 식판식, 104가지 레시피 아이가 잘 자라기 위해서는 균형 잡힌 영양을 골고루 섭취하는 것이 중요하지만 아무리 아이 음식을 정성껏 차려도 아이가 먹지 않으면 아무 소용이 없다. 이 책의 식단은 매일 1만여 명의 사람들이 다녀가는 저자의 블로그에서 엄마들이 좋아했던 레시피들만을 엄선해 구성되었다. 아침, 점심, 저녁 세 끼는 물론 반찬 가짓수 걱정을 줄이면서 영양도 골고루 담은 일품요리, 엄마가 직접 만들어주는 건강한 간식까지 실었다. 또한 매일같이 아이에게 뭘 먹일지 고민하는 엄마들을 위해 균형 잡힌 식단을 직접 짜줌으로써 육아로 바쁜 엄마들의 수고를 덜어주고자 하였다. 종이컵, 숟가락을 활용한 계량법과 따라 하기 쉬운 요리 과정을 담아 요리에 자신 없는 초보주부, 초보엄마도 간단하게 만들 수 있다."
146,나는 나를 파괴할 권리가 있다,문학동네,"1996년에 출간되어 문학동네신인작가상을 수상한 작품 『나는 나를 파괴할 권리가 있다』의 개정 3판이다. 당시만해도 이 소설은 말그대로 '문제작'이었다. 삶과 화해하지 못하는 인물들이 자살할 수 있도록 도와주는 자살 안내인을 화자 삼아 독특한 인물 유형과 황폐한 삶의 심층을 절묘한 구성으로 펼쳐 보이는 소설이다. 10년 동안 작가와 함께 꾸준히 성장해온 이 소설은 20쇄를 넘기고, 정보석, 추상미의 주연으로 영화화 되기도 했다. 판타지에서 하드보일드가 되어버린 소설은 독자들에도 새로운 느낌으로 다가 설 것이다."
